model,tolerance,point_id,time,rewards,result
FIL6,0.01,35,5.5277717E7,0.925835958523965;0.975806341094687;5.56087735857464;0.918381397941101;0.950109140709833;0.7906742917382;1.00007022856686,3.6193639197993783
FIL6,0.01,36,7.1393178E7,0.986215240044267;0.989673818644042;5.94990970700274;0.993190668690527;0.99191830511517;0.989370728659995;0.999540945848736,5.4096467612115715
FIL6,0.01,37,5.4847068E7,0.99054036004173;0.818544720231517;5.63035532308022;0.993669035491024;0.89747047091872;0.960383470502629;0.969747265894608,3.9303169742540236
FIL6,0.01,38,6.0829496E7,0.988474656081631;0.990283398634217;5.94902116922917;0.989498826255728;0.992058181752594;0.988749612763589;0.999956493741401,5.405098192531279
FIL6,0.01,39,5.6166889E7,0.98302797803386;0.98702291014378;5.34421659325386;0.687888727232718;0.841797917298223;0.832740638872791;1.01173842167248,2.8407713041452083
FIL6,0.01,40,7.31061E7,0.990923510584206;0.965368629314246;5.91483922818663;0.997107366629092;0.986068585157384;0.983309883264856;0.992061253236849,5.235614163681681
FIL6,0.01,41,5.466218E7,0.98483150685246;0.975165617466131;5.92080435602811;0.990290468654481;0.992448940861515;0.978564514466259;0.999503307727271,5.261114983267093
FIL6,0.01,42,5.924116E7,0.984670273244071;0.947029650499487;5.87794135692238;0.985956214503554;0.976182094876418;0.988823567376614;0.995279556422244,5.051954086001742
FIL6,0.01,43,5.6221503E7,0.928748405658392;0.983738813280368;5.87686676143775;0.989281100780665;0.994623576627098;0.981871340398838;0.998603524692395,5.052036108424223
FIL6,0.01,44,5.9498867E7,0.984801712069256;0.97342546368958;5.85355177114335;0.972998131098896;0.937360028722392;0.985301836270954;0.999664599292267,4.930919212801924
FIL6,0.01,45,6.8945253E7,0.962810434209113;0.978545137574752;5.80226223267708;0.983007172725301;0.994764208408646;0.901316749337247;0.98181853042201,4.694732644626869
FIL6,0.01,46,5.836621E7,0.986133854272981;0.957845563878587;5.90312556393681;0.99064351437598;0.98482353299464;0.984229871355594;0.999449227059029,5.172477910044409
FIL6,0.01,47,5.7817233E7,0.967529606762091;0.990611015855224;5.59624331162882;0.816123475855821;0.905360430127693;0.916602281030983;1.00001650199702,3.792168813320249
FIL6,0.01,48,5.9812324E7,0.985382028818587;0.985945372698304;5.85440707179191;0.941244763376077;0.990785094646454;0.958638879954797;0.992410932297683,4.945305889290311
FIL6,0.01,49,7.0515384E7,0.983767659350524;0.986129083892721;5.87423635589778;0.974409121461073;0.990509826816914;0.940111491038576;0.999309173337962,5.029600724255919
FIL6,1.0E-4,0,5.9847026E7,0.975886406033274;0.984100018544722;5.91885835391622;0.990725616671818;0.991097749183721;0.97736916433478;0.999679399147909,5.252175386289815
FIL6,1.0E-4,1,5.8544841E7,0.930005051566773;0.959962935931691;5.84740700493567;0.992902816801463;0.981203413906785;0.983913401075591;0.999419385653354,4.9050279717887735
FIL6,1.0E-4,2,5.9179151E7,0.984434420818309;0.988385193862562;5.94742854075627;0.992392303024021;0.994789816835467;0.988485009414273;0.998941796801645,5.397746241344163
FIL6,1.0E-4,3,6.8865608E7,0.985961160551663;0.987556559677178;5.90326400528627;0.972486356496147;0.987631509472459;0.970770728264108;0.998857690824718,5.176025872854237
FIL6,1.0E-4,4,5.9984128E7,0.974376066589516;0.987187034249247;5.81751034145366;0.985951617036763;0.994553747341351;0.87598270218243;0.999459174054359,4.754211547979172
FIL6,1.0E-4,5,5.7901428E7,0.978052224569219;0.980732121720966;5.92250565865159;0.992377041042496;0.984067302300944;0.987529707414943;0.999747261603017,5.27070828951014
FIL6,1.0E-4,6,5.9419222E7,0.988178929332103;0.815090205295871;5.18770743471573;0.826697377745819;0.5708121300226;0.98713453623613;0.999794256083191,2.3389647806687233
FIL6,1.0E-4,7,7.4230792E7,0.990212774252063;0.929266061654565;5.87005587331606;0.979842259728326;0.983071437625108;0.988088144546527;0.999575195509473,5.011045979280375
FIL6,1.0E-4,8,6.9201253E7,0.979628301801291;0.8302312123839;5.72113531033865;0.992828810644615;0.960748612996786;0.959966543278161;0.997731829233897,4.312814046604817
FIL6,1.0E-4,9,6.24184E7,0.956149950793869;0.886192518474045;5.65827270340787;0.979799075554354;0.974346882174487;0.86426810581328;0.997516170597825,4.021903810884675
FIL6,1.0E-4,10,5.5351103E7,0.989282196941795;0.975027315753832;5.92429807646533;0.986513903158113;0.993841812816542;0.979921968469092;0.999710879325958,5.278928756428072
FIL6,1.0E-4,11,7.2554848E7,0.942828500208831;0.987760168062815;5.89817993973194;0.993029887746532;0.988500755223345;0.986458986174246;0.999601642316169,5.154236992887748
FIL6,1.0E-4,12,5.4972793E7,0.988768044190359;0.987986592155778;5.95070498509066;0.991458454263775;0.992958018613236;0.989966656482847;0.999567219384667,5.41373390850892
FIL6,1.0E-4,13,6.1251611E7,0.989787790748679;0.951286131879412;5.90796609793401;0.989620122994659;0.990112863401396;0.987881228441301;0.999277960468559,5.197399240319807
FIL6,1.0E-4,14,5.5833521E7,0.988067945951113;0.981317305121818;5.93194189780976;0.992192948388557;0.9815026918243;0.989106237065387;0.99975476945859,5.317486408556115
FIL6,1.0E-4,15,7.2526404E7,0.987648988712425;0.981332517925145;5.92614559026992;0.976692671257773;0.993674137860549;0.986966287342051;0.99983098717198,5.2909139668065155
FIL6,1.0E-4,16,5.8387828E7,0.987954553272807;0.979268278824747;5.86908691313039;0.952243549970325;0.991983237760647;0.957844469195861;0.999792824105992,5.008494057400657
FIL6,1.0E-4,17,6.2949172E7,0.971425448522642;0.909303189876234;5.59540205394472;0.880035529004842;0.958981030750419;0.87595758737672;0.999699268413852,3.761255233349611
FIL6,1.0E-4,18,5.7839989E7,0.558657702764301;0.968114048840404;4.58829050336051;0.722765073296783;0.98758182861915;0.351416618938571;0.999755230901305,0.9921411158221455
FIL6,1.0E-4,19,7.0646798E7,0.978000780522177;0.974587322339229;5.92391858707972;0.992278726891529;0.990602695929193;0.98875034504132;0.999698716356274,5.278104893522317
FIL6,1.0E-4,20,5.4746376E7,0.989355252132145;0.987350719066173;5.94151222124306;0.987164468508713;0.988927317416304;0.988905523957453;0.999808940162268,5.367057430809976
FIL6,1.0E-4,21,6.0581461E7,0.96762384206382;0.968630656427404;5.80673352397153;0.980435254071321;0.902267299019634;0.988012473310819;0.99976399907854,4.707925402712385
FIL6,1.0E-4,22,5.7963438E7,0.977753706741326;0.985512240285502;5.83521314466405;0.959651414320968;0.991716281421718;0.928540396042909;0.992039105851623,4.847507612626914
FIL6,1.0E-4,23,5.8461215E7,0.94343088840824;0.987577947366235;5.74003135966774;0.979726942390575;0.992888008495783;0.836612697854474;0.999794875152429,4.397090788355374
FIL6,1.0E-4,24,8.4332538E7,0.988999618949763;0.972008077481032;5.87324311821672;0.945506378628102;0.984604055886594;0.982337224987535;0.999787762283686,5.032093183122057
FIL6,1.0E-4,25,6.0348216E7,0.979625009497064;0.987917842515511;5.91717750056769;0.976364111126896;0.988796836113117;0.986162588133636;0.998311113181466,5.247771113998914
FIL6,1.0E-4,26,5.994715E7,0.973023703524284;0.96838463909028;5.88513300016189;0.992652452189335;0.98110617620475;0.987473342783509;0.982492686369732,5.097904595570896
FIL6,1.0E-4,27,5.8878209E7,0.986175182391692;0.973879857752131;5.8935610246;0.975233091918186;0.986634560637987;0.971940999953053;0.999697331946944,5.126011820949011
FIL6,1.0E-4,28,6.8353609E7,0.987847504232258;0.979051639407355;5.92813190161197;0.980847940256627;0.994004540859465;0.986570623056301;0.999809653799967,5.300108733247085
FIL6,1.0E-4,29,5.9361196E7,0.986182565659915;0.974812869836895;5.92078659878938;0.992357430675266;0.987822692278746;0.980371835107888;0.999239205230672,5.2607753456952775
FIL6,1.0E-4,30,5.79623E7,0.971798545434654;0.986012808071687;5.89570422036277;0.968773822156023;0.988631935952949;0.98087479018998;0.999612318557482,5.140882554962735
FIL6,1.0E-4,31,5.9540964E7,0.98057442020753;0.986759122092292;5.90677531691799;0.982345176111774;0.973788193538667;0.983528588510112;0.999779816457598,5.192548644151981
FIL6,1.0E-4,32,7.1945569E7,0.980965848170388;0.989679996825734;5.87795865132159;0.990845198544421;0.992822890701395;0.92382140524016;0.99982331183949,5.045302238121879
FIL6,1.0E-4,33,5.9680341E7,0.982270799599477;0.987299692085676;5.92956855609083;0.977742688501388;0.99390382732895;0.988592121145433;0.999759427429913,5.309044908247344
FIL6,1.0E-4,34,5.7163012E7,0.985267298238262;0.989296028076159;5.94731682400983;0.993756439330982;0.994287865954479;0.984951943952659;0.999757248457297,5.395858548998396
FIL6,1.0E-4,35,5.8657481E7,0.978250353622191;0.98860008283997;5.8211683006962;0.986761257153859;0.973855262744701;0.893891999586531;0.999809344748951,4.768922650708405
FIL6,1.0E-4,36,7.1898351E7,0.986220854596149;0.990158751791548;5.95076185990619;0.993046193919972;0.992260787370777;0.989315941420445;0.999759330807298,5.413870662494064
FIL6,1.0E-4,37,5.6136738E7,0.988065784169588;0.840053196864576;5.74596362431706;0.992904125690613;0.963121903476832;0.96329479801185;0.998523816103603,4.424715841096909
FIL6,1.0E-4,38,6.034139E7,0.988449581686436;0.989503731372804;5.94828285487472;0.988950227545955;0.992564208853051;0.989107602705172;0.999707502711307,5.401649008148942
FIL6,1.0E-4,39,5.726143E7,0.982844523264678;0.946710054766906;5.60669538791986;0.836244897346981;0.921614293801029;0.920122247183124;0.999159371557139,3.825046356051122
FIL6,1.0E-4,40,7.2716981E7,0.98961266562908;0.985647170493736;5.93965540659934;0.992156414626499;0.994711511745259;0.977743160494405;0.999784483610358,5.355823661833922
FIL6,1.0E-4,41,5.7110674E7,0.984921704698624;0.974222644874165;5.92172844636678;0.990635308709648;0.993582808959909;0.978741814207221;0.999624164917199,5.265664481882231
FIL6,1.0E-4,42,6.1987752E7,0.984474599746876;0.952622098747408;5.88782768164393;0.981961453395576;0.983002608279747;0.986363788104199;0.999403133370132,5.098083716486503
FIL6,1.0E-4,43,5.6779012E7,0.929784632857057;0.982392557683871;5.8785909490443;0.989267634176042;0.994217018563503;0.98375129286306;0.999177812900768,5.060033076239806
FIL6,1.0E-4,44,7.2683417E7,0.984670574750012;0.985705561158451;5.85836671288527;0.98052187847389;0.928031190962343;0.979622094181214;0.999815413359364,4.953536003587715
FIL6,1.0E-4,45,5.6003049E7,0.980766523284407;0.987327075029473;5.86042213885884;0.989198298158681;0.994875333433493;0.909907611109007;0.998347297843765,4.9605489417249595
FIL6,1.0E-4,46,6.1319308E7,0.986064994369801;0.947097508445614;5.88651592506735;0.984961591603577;0.989215618046352;0.980052487905097;0.999123724696899,5.0908097281922675
FIL6,1.0E-4,47,5.6434835E7,0.967105258854044;0.988611654589706;5.83366715495723;0.931977007490072;0.96855094913856;0.977619773369899;0.999802511514941,4.843837530675883
FIL6,1.0E-4,48,7.4860551E7,0.988819850566911;0.987977434645048;5.86553684834484;0.941441412342398;0.991084604538647;0.959814924186604;0.996398622065241,4.996613322251516
FIL6,1.0E-4,49,5.5375565E7,0.98748586688082;0.989352418480191;5.90519650804303;0.983497978322062;0.994355288839292;0.950708989737131;0.999795965783528,5.181945487618626
FIL6,1.0E-6,0,6.107298E7,0.975886441195429;0.984102238719614;5.9188628450231;0.990725618956035;0.991099009158997;0.977369172791126;0.999680364201897,5.252197363928805
FIL6,1.0E-6,1,5.917972E7,0.929997243057743;0.959956569038853;5.84752569964671;0.992902859622945;0.981291908734285;0.983921234764437;0.999455884428446,4.905584120566429
FIL6,1.0E-6,2,6.0783985E7,0.984854516453553;0.98876303112814;5.94838858562579;0.992393696627951;0.994793934164339;0.988470373341119;0.999113033910675,5.402472666130008
FIL6,1.0E-6,3,6.9680825E7,0.986064619185979;0.987616369224085;5.90393710247267;0.9725477357375;0.987828223377184;0.971085466884046;0.998794688063875,5.179457662579667
FIL6,1.0E-6,4,6.0914829E7,0.974277551410086;0.987186824555337;5.81757728782619;0.986006077157862;0.994553634759655;0.876094032666937;0.99945916727633,4.754526211459133
FIL6,1.0E-6,5,5.8288273E7,0.97805218459665;0.980710451361495;5.92249575117764;0.992377657786598;0.984082975876773;0.987529694776682;0.99974278677945,5.270661553566828
FIL6,1.0E-6,6,6.3193794E7,0.988177535109877;0.816528265939033;5.19006614380569;0.82761678556529;0.57081257432135;0.987134373566463;0.999796609303658,2.346522022501847
FIL6,1.0E-6,7,7.3038403E7,0.990212767706246;0.929215923720849;5.86992681690608;0.979842114656445;0.9830090372079;0.988088060535055;0.999558913079576,5.010423817955774
FIL6,1.0E-6,8,6.1578721E7,0.979627873165668;0.830196675246886;5.72025534567019;0.992828233304903;0.959962280473683;0.95996635561668;0.997673927862374,4.308803982824889
FIL6,1.0E-6,9,6.0881265E7,0.956251171892204;0.886388915157254;5.66270906679769;0.979835814978595;0.97693245812648;0.864262483587702;0.999038223055445,4.04070984282472
FIL6,1.0E-6,10,5.9821426E7,0.989280793360265;0.975008398831464;5.92430362395899;0.986511972615812;0.993863236670421;0.979923431540477;0.999715790940543,5.278954078049117
FIL6,1.0E-6,11,6.9044809E7,0.942654717066112;0.987688284872533;5.89814082869731;0.993026794479266;0.988442002044568;0.98667397122713;0.999655059007705,5.154051130248614
FIL6,1.0E-6,12,6.0081977E7,0.988767275791612;0.987973953068568;5.95069589311721;0.991458552099807;0.992969214953552;0.989966766596746;0.999560130606918,5.413693177719928
FIL6,1.0E-6,13,5.8154015E7,0.989787301397287;0.951508460217861;5.90902825018269;0.989655151325284;0.990628278570803;0.987879153539829;0.999569905131626,5.202501835900161
FIL6,1.0E-6,14,6.007003E7,0.988068570098302;0.981285799947247;5.93191547025957;0.992194546657283;0.981513793425626;0.989105189087385;0.999747571043738,5.317357184229784
FIL6,1.0E-6,15,7.5238293E7,0.987649136692266;0.981334825586192;5.92621870586342;0.976624637787265;0.993706659217604;0.987088158843405;0.999815287736679,5.291323511132957
FIL6,1.0E-6,16,5.6554871E7,0.987962373939477;0.979268892820313;5.86956281812346;0.952407036904526;0.992109272344943;0.958021850908919;0.999793391205289,5.01081946771329
FIL6,1.0E-6,17,6.4259322E7,0.971518936578081;0.908185083420791;5.59797174541486;0.879899242837608;0.961114616763342;0.877914388934437;0.999339476880597,3.7727369438085714
FIL6,1.0E-6,18,5.9668396E7,0.559672525466026;0.96811534936164;4.58929590953078;0.722765491843608;0.987579106531683;0.351408534478647;0.999754901849185,0.9935710026523146
FIL6,1.0E-6,19,7.23802E7,0.978001187699421;0.974669415948968;5.92404870392135;0.992273735212288;0.990623748091936;0.988754030874463;0.999726586094274,5.278742741609355
FIL6,1.0E-6,20,5.5619618E7,0.989355333655272;0.987360679944017;5.94159785785418;0.987142846121437;0.989005961712734;0.988923391097929;0.999809645322784,5.3675008475984916
FIL6,1.0E-6,21,6.2376302E7,0.967624070264486;0.969071512837841;5.807576771086;0.980781846971412;0.902310066844274;0.988012453988958;0.999776820179027,4.711909179911865
FIL6,1.0E-6,22,5.9098938E7,0.982575572632582;0.989266538336437;5.84505997705717;0.959650616078376;0.991721359596706;0.928556664485437;0.993289225927638,4.8941567059496265
FIL6,1.0E-6,23,7.4071504E7,0.944321878826836;0.987547729539586;5.74186306088871;0.980799604441748;0.992733041169804;0.836686490728228;0.999774316182513,4.40530452689541
FIL6,1.0E-6,24,5.7863314E7,0.988999642546949;0.97201951112018;5.87270082058874;0.945199397622908;0.984524625370293;0.982163624114495;0.999794019813926,5.029462506301391
FIL6,1.0E-6,25,6.1621388E7,0.97970384943597;0.987989356025158;5.91764193128897;0.976510032534659;0.988869877126709;0.986227009067669;0.998341807098796,5.250061357678287
FIL6,1.0E-6,26,5.9880021E7,0.972953497757288;0.968382133232681;5.88506042381386;0.992652454938348;0.981106163347987;0.987473300301119;0.982492874236455,5.097552694883002
FIL6,1.0E-6,27,7.1133196E7,0.986173867138593;0.973915717802311;5.89361215208169;0.975206560366592;0.986722046766748;0.971866206030763;0.999727753976689,5.126244708582539
FIL6,1.0E-6,28,5.601272E7,0.987846990446764;0.97887426692464;5.92797121142993;0.981103335176876;0.993901133133979;0.986501218702113;0.99974426704557,5.299286766397575
FIL6,1.0E-6,29,6.0256625E7,0.986188141933703;0.975536008385794;5.92324910983996;0.992339981119981;0.989095220953531;0.980381977117154;0.999707780329803,5.272880219592317
FIL6,1.0E-6,30,5.8697303E7,0.971800848370109;0.986014893153958;5.89693720195406;0.968972396245203;0.989070867058013;0.98146557370783;0.999612623418939,5.1470718143922705
FIL6,1.0E-6,31,8.6143308E7,0.980574516230971;0.986761875285766;5.90679001866228;0.982351881945932;0.973791324052136;0.983530412770677;0.999780008376801,5.192621334966722
FIL6,1.0E-6,32,5.7636896E7,0.980958792572525;0.9896810841874;5.87794729216051;0.990846996820583;0.992820807503187;0.923816299500845;0.999823311575977,5.045246491180213
FIL6,1.0E-6,33,6.0451185E7,0.982271485328952;0.987302676708778;5.92980861819296;0.977607256824773;0.994035729519917;0.988833274178688;0.999758195631855,5.310318794768765
FIL6,1.0E-6,34,5.8635294E7,0.985267355165529;0.989273806251912;5.94731833287212;0.993756508307776;0.994311926514653;0.984951946768522;0.999756789863732,5.395866661520009
FIL6,1.0E-6,35,7.4074917E7,0.978531456491663;0.988594317950812;5.82137073867103;0.987031378408468;0.973858931269306;0.893545525432424;0.999809129118362,4.769851500495629
FIL6,1.0E-6,36,5.7203972E7,0.986220804648295;0.990148511391885;5.95076111784327;0.993046875259014;0.992271660981956;0.98931593267429;0.999757332887842,5.413868330603221
FIL6,1.0E-6,37,6.21624E7,0.988065870627296;0.840134704578414;5.74354063387209;0.992903434440206;0.96072821798647;0.963294699270504;0.998413706969209,4.413468791797661
FIL6,1.0E-6,38,6.2599306E7,0.98845000939276;0.989502135391753;5.9482861252815;0.988949213477264;0.992569518581596;0.989107211066215;0.99970803737191,5.4016654726033
FIL6,1.0E-6,39,7.9712598E7,0.982847593432898;0.946947397233929;5.6230104514027;0.833723428298942;0.930946302894673;0.929391696744327;0.999154032797919,3.8975187306863295
FIL6,1.0E-6,40,5.8544841E7,0.98961102603181;0.985592562258012;5.93971270753165;0.992158213869776;0.994808065935232;0.977743272851429;0.999799566585388,5.356104947782328
FIL6,1.0E-6,41,5.9914155E7,0.984918386553565;0.973965407274012;5.92228888952116;0.990623549781876;0.994252260832988;0.978743933582689;0.999785351496034,5.268391103596809
